order_id,order_date,customer_id,cust_type,channel,region,category,product,qty,unit_price,revenue
INV-70883,2025-09-04,C1247,champion,Tokopedia,Jawa Barat,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-70187,2025-09-04,C1053,regular,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70919,2025-09-05,C1260,occasional,Offline Store,Jawa Barat,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70244,2025-09-05,C1069,loyal,Tokopedia,Lainnya,Rumah Tangga,Organizer Laci,4,78000,312000
INV-70417,2025-09-06,C1116,regular,Offline Store,Sumatera,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70607,2025-09-06,C1164,regular,Shopee,Sumatera,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71083,2025-09-06,C1305,champion,Tokopedia,Jabodetabek,Elektronik,Smartwatch,2,450000,900000
INV-70518,2025-09-06,C1142,champion,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70328,2025-09-06,C1090,champion,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71187,2025-09-08,C1334,champion,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71356,2025-09-09,C1375,occasional,Shopee,Sumatera,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70677,2025-09-09,C1185,occasional,Tokopedia,Jawa Tengah,Elektronik,Webcam HD,3,210000,630000
INV-70392,2025-09-09,C1111,champion,Shopee,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70114,2025-09-09,C1034,onetime,Shopee,Sumatera,Makanan,Granola 500g,1,92000,92000
INV-70507,2025-09-09,C1142,champion,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70470,2025-09-10,C1135,regular,Shopee,Jabodetabek,Kecantikan,Serum Vit C,1,145000,145000
INV-71069,2025-09-10,C1302,champion,Shopee,Lainnya,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70545,2025-09-10,C1150,champion,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70337,2025-09-11,C1093,champion,Shopee,Jabodetabek,Fashion,Dress Casual,1,225000,225000
INV-70733,2025-09-11,C1207,loyal,TikTok Shop,Jabodetabek,Elektronik,Smartwatch,2,450000,900000
INV-71236,2025-09-11,C1349,champion,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70031,2025-09-12,C1006,regular,Offline Store,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70231,2025-09-13,C1065,occasional,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-70284,2025-09-14,C1080,regular,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71348,2025-09-14,C1371,regular,TikTok Shop,Sumatera,Elektronik,Smartwatch,2,450000,900000
INV-71471,2025-09-14,C1406,regular,TikTok Shop,Jawa Tengah,Fashion,Kemeja Linen,1,185000,185000
INV-70067,2025-09-15,C1020,onetime,Shopee,Jawa Tengah,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70441,2025-09-15,C1124,onetime,Offline Store,Jabodetabek,Kecantikan,Serum Vit C,2,145000,290000
INV-70611,2025-09-15,C1165,regular,Offline Store,Jabodetabek,Fashion,Dress Casual,3,225000,675000
INV-70535,2025-09-15,C1147,regular,Shopee,Jawa Tengah,Fashion,Kemeja Linen,1,185000,185000
INV-70862,2025-09-15,C1243,occasional,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,3,78000,234000
INV-71436,2025-09-16,C1396,loyal,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70863,2025-09-16,C1243,occasional,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71125,2025-09-16,C1316,occasional,Shopee,Sumatera,Elektronik,Power Bank 20K,1,185000,185000
INV-70543,2025-09-16,C1150,champion,TikTok Shop,Jawa Tengah,Fashion,Celana Chino,3,195000,585000
INV-70583,2025-09-17,C1157,loyal,Offline Store,Sumatera,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70150,2025-09-18,C1044,regular,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70099,2025-09-18,C1029,champion,TikTok Shop,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71121,2025-09-18,C1314,occasional,TikTok Shop,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70782,2025-09-18,C1220,loyal,Shopee,Jabodetabek,Fashion,Celana Chino,2,195000,390000
INV-70053,2025-09-18,C1013,regular,Shopee,Jawa Tengah,Makanan,Granola 500g,2,92000,184000
INV-71308,2025-09-18,C1362,occasional,Tokopedia,Jabodetabek,Fashion,Kemeja Linen,3,185000,555000
INV-71204,2025-09-18,C1341,regular,Shopee,Sumatera,Kecantikan,Serum Vit C,3,145000,435000
INV-70091,2025-09-19,C1027,occasional,Offline Store,Sumatera,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70812,2025-09-19,C1229,occasional,Shopee,Jabodetabek,Elektronik,Webcam HD,2,210000,420000
INV-70509,2025-09-19,C1142,champion,Tokopedia,Jawa Timur,Elektronik,Power Bank 20K,4,185000,740000
INV-70600,2025-09-19,C1161,champion,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70356,2025-09-19,C1097,regular,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70970,2025-09-19,C1278,occasional,Shopee,Jawa Timur,Makanan,Granola 500g,1,92000,92000
INV-70978,2025-09-19,C1280,regular,TikTok Shop,Jawa Barat,Fashion,Dress Casual,1,225000,225000
INV-71324,2025-09-20,C1365,regular,TikTok Shop,Jawa Timur,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70616,2025-09-20,C1167,occasional,TikTok Shop,Jawa Tengah,Makanan,Granola 500g,4,92000,368000
INV-71528,2025-09-21,C1419,loyal,Tokopedia,Lainnya,Fashion,Dress Casual,1,225000,225000
INV-70560,2025-09-21,C1153,loyal,Shopee,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70057,2025-09-21,C1016,regular,Shopee,Jawa Tengah,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71180,2025-09-21,C1334,champion,Tokopedia,Jabodetabek,Fashion,Celana Chino,4,195000,780000
INV-71457,2025-09-21,C1403,regular,Offline Store,Jabodetabek,Elektronik,Power Bank 20K,4,185000,740000
INV-70035,2025-09-21,C1008,regular,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71361,2025-09-22,C1377,champion,Offline Store,Jabodetabek,Rumah Tangga,Karpet Bulu,4,240000,960000
INV-70376,2025-09-22,C1110,loyal,Tokopedia,Jabodetabek,Elektronik,Webcam HD,2,210000,420000
INV-70655,2025-09-24,C1179,loyal,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71002,2025-09-24,C1287,champion,Shopee,Sumatera,Rumah Tangga,Karpet Bulu,1,240000,240000
INV-71425,2025-09-25,C1393,regular,Offline Store,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-70633,2025-09-25,C1173,loyal,Shopee,Jawa Barat,Makanan,Teh Herbal (15s),1,58000,58000
INV-70827,2025-09-26,C1234,loyal,Offline Store,Jabodetabek,Rumah Tangga,Karpet Bulu,3,240000,720000
INV-71060,2025-09-26,C1300,regular,Shopee,Sumatera,Elektronik,Power Bank 20K,1,185000,185000
INV-71531,2025-09-27,C1421,occasional,Offline Store,Jawa Tengah,Fashion,Dress Casual,1,225000,225000
INV-70561,2025-09-27,C1154,occasional,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70579,2025-09-27,C1157,loyal,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70910,2025-09-27,C1258,regular,Shopee,Jawa Barat,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70352,2025-09-27,C1096,occasional,Shopee,Jabodetabek,Fashion,Celana Chino,4,195000,780000
INV-70506,2025-09-27,C1142,champion,Offline Store,Jawa Timur,Elektronik,Power Bank 20K,2,185000,370000
INV-70445,2025-10-02,C1125,regular,Offline Store,Jawa Timur,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71313,2025-10-02,C1364,champion,Shopee,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-71243,2025-10-03,C1350,occasional,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71396,2025-10-03,C1386,loyal,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70679,2025-10-03,C1186,loyal,Offline Store,Jawa Timur,Elektronik,Power Bank 20K,2,185000,370000
INV-70681,2025-10-04,C1186,loyal,Shopee,Jabodetabek,Fashion,Dress Casual,2,225000,450000
INV-70274,2025-10-04,C1077,regular,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70516,2025-10-04,C1142,champion,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71118,2025-10-05,C1312,champion,Offline Store,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-70013,2025-10-05,C1002,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70991,2025-10-06,C1285,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70941,2025-10-06,C1265,loyal,Offline Store,Jabodetabek,Elektronik,Smartwatch,3,450000,1350000
INV-70536,2025-10-06,C1148,occasional,Tokopedia,Jabodetabek,Fashion,Dress Casual,2,225000,450000
INV-70686,2025-10-07,C1186,loyal,Offline Store,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71343,2025-10-07,C1369,loyal,Tokopedia,Jawa Barat,Makanan,Granola 500g,4,92000,368000
INV-71241,2025-10-07,C1349,champion,Shopee,Sumatera,Makanan,Granola 500g,1,92000,92000
INV-70698,2025-10-07,C1193,loyal,TikTok Shop,Jawa Timur,Makanan,Madu Hutan 250ml,1,110000,110000
INV-70377,2025-10-07,C1110,loyal,Offline Store,Sumatera,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71053,2025-10-08,C1299,occasional,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-71453,2025-10-08,C1401,occasional,Offline Store,Jawa Barat,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70042,2025-10-08,C1011,regular,Shopee,Jabodetabek,Elektronik,Power Bank 20K,2,185000,370000
INV-70982,2025-10-08,C1282,occasional,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71385,2025-10-08,C1383,loyal,Tokopedia,Jawa Barat,Fashion,Dress Casual,2,225000,450000
INV-71023,2025-10-09,C1291,regular,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71127,2025-10-09,C1318,occasional,TikTok Shop,Jawa Timur,Elektronik,Power Bank 20K,2,185000,370000
INV-71218,2025-10-09,C1346,regular,Tokopedia,Jabodetabek,Elektronik,Webcam HD,3,210000,630000
INV-70032,2025-10-09,C1006,regular,Offline Store,Sumatera,Elektronik,Earbuds TWS,2,265000,530000
INV-70630,2025-10-09,C1173,loyal,Offline Store,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71452,2025-10-10,C1401,occasional,Shopee,Jawa Timur,Elektronik,Webcam HD,2,210000,420000
INV-71390,2025-10-10,C1384,regular,Offline Store,Jawa Timur,Elektronik,Power Bank 20K,1,185000,185000
INV-70736,2025-10-11,C1207,loyal,Offline Store,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70770,2025-10-11,C1215,loyal,Offline Store,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-71155,2025-10-12,C1326,loyal,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70724,2025-10-12,C1201,regular,Tokopedia,Jawa Timur,Elektronik,Webcam HD,4,210000,840000
INV-70162,2025-10-12,C1049,champion,Shopee,Jabodetabek,Rumah Tangga,Diffuser Aroma,3,195000,585000
INV-70026,2025-10-12,C1005,occasional,TikTok Shop,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70649,2025-10-13,C1177,occasional,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70767,2025-10-14,C1215,loyal,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71511,2025-10-14,C1415,regular,Shopee,Jawa Barat,Elektronik,Smartwatch,1,450000,450000
INV-71289,2025-10-14,C1359,champion,Shopee,Jabodetabek,Elektronik,Keyboard Mekanik,4,380000,1520000
INV-70675,2025-10-15,C1185,occasional,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70277,2025-10-16,C1078,regular,Shopee,Jabodetabek,Kecantikan,Serum Vit C,4,145000,580000
INV-70106,2025-10-16,C1030,onetime,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70615,2025-10-16,C1167,occasional,Shopee,Jabodetabek,Makanan,Granola 500g,3,92000,276000
INV-70184,2025-10-16,C1052,regular,TikTok Shop,Lainnya,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70082,2025-10-17,C1025,loyal,Tokopedia,Jabodetabek,Makanan,Granola 500g,2,92000,184000
INV-71504,2025-10-17,C1412,champion,Offline Store,Jawa Barat,Elektronik,Keyboard Mekanik,2,380000,760000
INV-70931,2025-10-17,C1261,champion,TikTok Shop,Jawa Timur,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70962,2025-10-18,C1273,loyal,Shopee,Jabodetabek,Makanan,Granola 500g,3,92000,276000
INV-71466,2025-10-18,C1405,regular,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70922,2025-10-18,C1261,champion,Offline Store,Jabodetabek,Fashion,Kemeja Linen,2,185000,370000
INV-71556,2025-10-18,C1428,loyal,Offline Store,Jawa Barat,Elektronik,Webcam HD,3,210000,630000
INV-71501,2025-10-18,C1412,champion,TikTok Shop,Sumatera,Elektronik,Webcam HD,2,210000,420000
INV-70565,2025-10-19,C1155,onetime,Shopee,Jawa Timur,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70365,2025-10-19,C1102,occasional,Shopee,Jawa Timur,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70456,2025-10-19,C1130,loyal,Shopee,Jawa Tengah,Rumah Tangga,Organizer Laci,4,78000,312000
INV-70718,2025-10-20,C1199,loyal,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70063,2025-10-21,C1017,loyal,Tokopedia,Jawa Timur,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71266,2025-10-21,C1358,champion,Shopee,Jabodetabek,Elektronik,Webcam HD,3,210000,630000
INV-70881,2025-10-21,C1247,champion,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70664,2025-10-21,C1182,occasional,Offline Store,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70563,2025-10-21,C1155,onetime,Offline Store,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71268,2025-10-22,C1358,champion,Tokopedia,Jawa Barat,Elektronik,Smartwatch,3,450000,1350000
INV-71212,2025-10-22,C1344,loyal,TikTok Shop,Jabodetabek,Makanan,Madu Hutan 250ml,1,110000,110000
INV-70138,2025-10-23,C1039,loyal,Tokopedia,Jawa Tengah,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70638,2025-10-23,C1174,loyal,Offline Store,Sumatera,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71131,2025-10-23,C1321,occasional,Offline Store,Sumatera,Elektronik,Smartwatch,1,450000,450000
INV-70014,2025-10-23,C1003,regular,Tokopedia,Lainnya,Elektronik,Power Bank 20K,1,185000,185000
INV-71219,2025-10-23,C1346,regular,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71549,2025-10-23,C1427,occasional,TikTok Shop,Sumatera,Elektronik,Keyboard Mekanik,2,380000,760000
INV-71271,2025-10-23,C1358,champion,Tokopedia,Jawa Timur,Elektronik,Webcam HD,3,210000,630000
INV-71460,2025-10-23,C1404,loyal,Tokopedia,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71024,2025-10-23,C1291,regular,Shopee,Jawa Barat,Elektronik,Power Bank 20K,1,185000,185000
INV-71400,2025-10-24,C1386,loyal,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,4,78000,312000
INV-71137,2025-10-24,C1322,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70609,2025-10-24,C1165,regular,Offline Store,Jabodetabek,Makanan,Madu Hutan 250ml,1,110000,110000
INV-70984,2025-10-24,C1283,loyal,Offline Store,Jabodetabek,Fashion,Jaket Denim,3,320000,960000
INV-70430,2025-10-25,C1122,loyal,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71330,2025-10-25,C1366,loyal,Shopee,Jawa Barat,Rumah Tangga,Karpet Bulu,3,240000,720000
INV-70366,2025-10-25,C1102,occasional,Shopee,Jawa Tengah,Elektronik,Power Bank 20K,4,185000,740000
INV-70008,2025-10-25,C1002,loyal,Offline Store,Sumatera,Kecantikan,Lip Tint,1,65000,65000
INV-71371,2025-10-25,C1378,regular,Shopee,Jabodetabek,Elektronik,Webcam HD,4,210000,840000
INV-71388,2025-10-26,C1384,regular,Offline Store,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70089,2025-10-26,C1027,occasional,Shopee,Jawa Timur,Elektronik,Smartwatch,1,450000,450000
INV-70220,2025-10-26,C1061,occasional,Shopee,Jawa Timur,Elektronik,Power Bank 20K,2,185000,370000
INV-70233,2025-10-26,C1066,loyal,Offline Store,Jawa Barat,Elektronik,Power Bank 20K,2,185000,370000
INV-70240,2025-10-26,C1068,onetime,Tokopedia,Jawa Timur,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71410,2025-10-26,C1389,regular,Shopee,Sumatera,Rumah Tangga,Diffuser Aroma,1,195000,195000
INV-70320,2025-10-27,C1088,champion,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70714,2025-10-27,C1199,loyal,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-71045,2025-10-27,C1296,loyal,Shopee,Sumatera,Makanan,Granola 500g,1,92000,92000
INV-71056,2025-10-27,C1299,occasional,Tokopedia,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71280,2025-10-27,C1358,champion,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71533,2025-11-01,C1422,regular,Tokopedia,Jawa Barat,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-71550,2025-11-01,C1427,occasional,Shopee,Jawa Barat,Rumah Tangga,Diffuser Aroma,3,195000,585000
INV-70705,2025-11-01,C1195,champion,Shopee,Sumatera,Elektronik,Smartwatch,1,450000,450000
INV-70282,2025-11-01,C1079,regular,Offline Store,Jabodetabek,Elektronik,Earbuds TWS,4,265000,1060000
INV-70261,2025-11-02,C1073,regular,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70279,2025-11-02,C1079,regular,TikTok Shop,Jabodetabek,Rumah Tangga,Karpet Bulu,2,240000,480000
INV-70928,2025-11-02,C1261,champion,Shopee,Jawa Tengah,Fashion,Kemeja Linen,4,185000,740000
INV-70592,2025-11-02,C1161,champion,Offline Store,Jabodetabek,Makanan,Teh Herbal (15s),2,58000,116000
INV-70875,2025-11-02,C1246,champion,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70100,2025-11-02,C1029,champion,Tokopedia,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70368,2025-11-02,C1103,occasional,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71064,2025-11-03,C1301,regular,TikTok Shop,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-71422,2025-11-03,C1393,regular,TikTok Shop,Jabodetabek,Makanan,Granola 500g,2,92000,184000
INV-71234,2025-11-03,C1349,champion,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71258,2025-11-03,C1355,onetime,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70344,2025-11-04,C1093,champion,Tokopedia,Lainnya,Makanan,Keripik Sehat,2,45000,90000
INV-70382,2025-11-04,C1110,loyal,TikTok Shop,Jabodetabek,Elektronik,Webcam HD,3,210000,630000
INV-71283,2025-11-04,C1358,champion,Shopee,Jabodetabek,Rumah Tangga,Diffuser Aroma,2,195000,390000
INV-71319,2025-11-04,C1364,champion,Offline Store,Jawa Timur,Elektronik,Earbuds TWS,1,265000,265000
INV-70527,2025-11-05,C1146,occasional,Shopee,Jawa Timur,Makanan,Madu Hutan 250ml,4,110000,440000
INV-70916,2025-11-05,C1258,regular,TikTok Shop,Jawa Barat,Rumah Tangga,Diffuser Aroma,2,195000,390000
INV-70505,2025-11-05,C1141,loyal,Shopee,Jawa Timur,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70202,2025-11-06,C1057,regular,Tokopedia,Jawa Tengah,Elektronik,Webcam HD,2,210000,420000
INV-70300,2025-11-06,C1084,loyal,Shopee,Jawa Tengah,Elektronik,Power Bank 20K,2,185000,370000
INV-71375,2025-11-06,C1380,onetime,Shopee,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-71443,2025-11-06,C1398,regular,Tokopedia,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70288,2025-11-07,C1082,occasional,Tokopedia,Jawa Barat,Makanan,Granola 500g,2,92000,184000
INV-70756,2025-11-07,C1211,regular,Shopee,Jawa Timur,Elektronik,Earbuds TWS,1,265000,265000
INV-70453,2025-11-07,C1129,regular,Tokopedia,Jawa Tengah,Makanan,Granola 500g,1,92000,92000
INV-71074,2025-11-07,C1302,champion,Shopee,Jawa Barat,Fashion,Kaos Premium,3,95000,285000
INV-71491,2025-11-07,C1411,regular,Tokopedia,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71029,2025-11-07,C1292,regular,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71105,2025-11-08,C1310,loyal,Shopee,Jawa Tengah,Elektronik,Power Bank 20K,1,185000,185000
INV-70867,2025-11-08,C1245,regular,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70933,2025-11-08,C1262,regular,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70467,2025-11-09,C1133,regular,Tokopedia,Jawa Timur,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71311,2025-11-10,C1364,champion,TikTok Shop,Jawa Timur,Elektronik,Power Bank 20K,2,185000,370000
INV-70387,2025-11-10,C1111,champion,Offline Store,Lainnya,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70020,2025-11-10,C1003,regular,Tokopedia,Jawa Barat,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-71194,2025-11-11,C1336,regular,Offline Store,Jabodetabek,Makanan,Madu Hutan 250ml,1,110000,110000
INV-70132,2025-11-11,C1038,champion,TikTok Shop,Sumatera,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70853,2025-11-11,C1240,loyal,Tokopedia,Jabodetabek,Elektronik,Smartwatch,1,450000,450000
INV-70247,2025-11-12,C1071,regular,Shopee,Jawa Barat,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71000,2025-11-12,C1287,champion,Tokopedia,Jawa Tengah,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70830,2025-11-12,C1234,loyal,TikTok Shop,Jabodetabek,Kecantikan,Serum Vit C,2,145000,290000
INV-70402,2025-11-12,C1112,loyal,Tokopedia,Jabodetabek,Kecantikan,Serum Vit C,3,145000,435000
INV-70149,2025-11-13,C1043,occasional,Tokopedia,Sumatera,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71512,2025-11-13,C1415,regular,Shopee,Jabodetabek,Elektronik,Earbuds TWS,1,265000,265000
INV-71027,2025-11-13,C1292,regular,TikTok Shop,Jabodetabek,Elektronik,Power Bank 20K,3,185000,555000
INV-70319,2025-11-14,C1088,champion,Shopee,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70131,2025-11-14,C1038,champion,Offline Store,Jawa Barat,Elektronik,Earbuds TWS,2,265000,530000
INV-70349,2025-11-14,C1094,regular,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70172,2025-11-14,C1049,champion,Shopee,Jabodetabek,Makanan,Granola 500g,1,92000,92000
INV-70147,2025-11-14,C1042,loyal,Tokopedia,Jabodetabek,Elektronik,Power Bank 20K,4,185000,740000
INV-70484,2025-11-14,C1139,champion,Tokopedia,Lainnya,Elektronik,Earbuds TWS,1,265000,265000
INV-70727,2025-11-15,C1204,regular,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70641,2025-11-16,C1174,loyal,Shopee,Jabodetabek,Elektronik,Earbuds TWS,2,265000,530000
INV-70540,2025-11-16,C1149,loyal,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71335,2025-11-16,C1368,regular,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70792,2025-11-17,C1222,loyal,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-70776,2025-11-17,C1219,occasional,Offline Store,Jawa Timur,Rumah Tangga,Organizer Laci,3,78000,234000
INV-71052,2025-11-17,C1298,onetime,Tokopedia,Jabodetabek,Rumah Tangga,Organizer Laci,4,78000,312000
INV-70017,2025-11-18,C1003,regular,TikTok Shop,Jawa Tengah,Elektronik,Power Bank 20K,2,185000,370000
INV-70596,2025-11-18,C1161,champion,Offline Store,Jawa Tengah,Elektronik,Earbuds TWS,3,265000,795000
INV-71016,2025-11-19,C1290,loyal,Tokopedia,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70490,2025-11-19,C1139,champion,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70593,2025-11-19,C1161,champion,Shopee,Sumatera,Makanan,Granola 500g,4,92000,368000
INV-70219,2025-11-19,C1061,occasional,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70447,2025-11-19,C1126,occasional,Tokopedia,Jawa Barat,Elektronik,Keyboard Mekanik,4,380000,1520000
INV-71373,2025-11-20,C1379,occasional,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70163,2025-11-20,C1049,champion,Shopee,Lainnya,Kecantikan,Masker Wajah (5s),2,55000,110000
